surface_id,visual_paragraph_index,kind,source_target_ids,ranges,inter_record_joins,boundary_before,boundary_origin,visible_normalized_text,canonical_reconstructed_text_sha256
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,174,flow_group,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P204,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P204"",""start"":0,""end"":34,""text"":""Elle ne fut jamais privée de Lui.\"""",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Elle ne fut jamais privée de Lui.""",6bafc6de51b87beb70e73e1d71e13278ae613612485e53144eeaa4f6dda8b7f1
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,175,flow_group,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P205,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P205"",""start"":0,""end"":77,""text"":""Pendant que Je Me faisais cette réflexion, Mon Jésus bien-aimé bougea en Moi."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Pendant que Je Me faisais cette réflexion, Mon Jésus bien-aimé bougea en Moi.",d9a539be9996ca23663bbf7bc39d62b7f47067bb1e8d705b5c12ce98e0cd0993
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,176,flow_group,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P206,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P206"",""start"":0,""end"":13,""text"":""Il me dit : \"""",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Il me dit : """,6d17f9a5dd83c7df4e28105001f8d381c32058b3b74fbad269aeabb208f52b28
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,177,flow_group,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P207,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P207"",""start"":0,""end"":121,""text"":""Ma fille, tu te trompes : comme tu l'as si bien dit, Mon Absence, n'est pas une séparation, mais une souffrance mortelle."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Ma fille, tu te trompes : comme tu l'as si bien dit, Mon Absence, n'est pas une séparation, mais une souffrance mortelle.",b5132b3987c3ee539632acf4fbd72d81be8db45721f111130a5823aad14c8398
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,178,flow_group,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P208,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P208"",""start"":0,""end"":29,""text"":""Et cette douleur a la vertu, "",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Et cette douleur a la vertu,",2990875ebe876bb8d5822c774419b9bc7a26a909f340cb5db0a301e7fc258aed
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,179,flow_group,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P208,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P208"",""start"":29,""end"":49,""text"":""non pas de séparer, "",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"non pas de séparer,",0c982a31a5fcea738b74ebeee2c681a2ba17937accc823dae1ee61033a1e424d
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,180,flow_group,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P208,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P208"",""start"":49,""end"":163,""text"":""mais, au contraire, de consolider et rendre plus forts et plus stables, les liens de l'union inséparable avec Moi."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"mais, au contraire, de consolider et rendre plus forts et plus stables, les liens de l'union inséparable avec Moi.",7ecbef04d052090c5a30dd6c8cce1c8b7034dd31e188d4385ff52a1df76506ac
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,181,flow_group,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P209,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P209"",""start"":0,""end"":197,""text"":""Chaque fois que l'âme est séparée de Moi, Je renais en elle à une nouvelle Vie de Connaissances, à un amour nouveau, l'embellissant, l'enrichissant et la faisant renaître à une nouvelle Vie Divine."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Chaque fois que l'âme est séparée de Moi, Je renais en elle à une nouvelle Vie de Connaissances, à un amour nouveau, l'embellissant, l'enrichissant et la faisant renaître à une nouvelle Vie Divine.",7066305bb0f1082f6fb1615e8641993efb5edc6cde5905d446580b9e8586636e
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,182,flow_group,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P210,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P210"",""start"":0,""end"":32,""text"":""C'est juste qu'il en soit ainsi."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,C'est juste qu'il en soit ainsi.,c717270c2ce027b0f6d81c7bf5a951b672afe42102705ab96b00f4dd2e8f8af8
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,183,flow_group,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P211,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P211"",""start"":0,""end"":187,""text"":""L'âme souffrant de peines mortelles, est donc gratifiée par une nouvelle Vie Divine. Car, si ce n'était pas le cas, Je serais vaincu par l'amour de la créature et cela n’est pas possible."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"L'âme souffrant de peines mortelles, est donc gratifiée par une nouvelle Vie Divine. Car, si ce n'était pas le cas, Je serais vaincu par l'amour de la créature et cela n’est pas possible.",62f5af363e740b6de19553a21ea48338c3b21f5086a003fe562f9c87c8d507f9
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,184,flow_group,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P212,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P212"",""start"":0,""end"":71,""text"":""Ce n'est pas vrai que la Reine Souveraine ne fut jamais privée de Moi, "",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Ce n'est pas vrai que la Reine Souveraine ne fut jamais privée de Moi,",d50ee95b469cffb8dc486efc98045ffb45923dde99609b28c9c0bfd8bd0169d7
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,185,flow_group,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P212,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P212"",""start"":71,""end"":91,""text"":""bien qu'inséparable."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,bien qu'inséparable.,e23fb8e4b0d1d8acd56610c5e94c872137323852232edf55d4d0dab7375d8118
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,186,flow_group,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P213,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P213"",""start"":0,""end"":78,""text"":""Et la grandeur de sa Sainteté ne fut pas un avantage mais plutôt un préjudice."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,Et la grandeur de sa Sainteté ne fut pas un avantage mais plutôt un préjudice.,415c772078b67599c9a6cad829d8c1b7fb78c173b9010f9d1d5afcd784f70574
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,187,flow_group,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P214,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P214"",""start"":0,""end"":55,""text"":""À maintes reprises Je l'ai laissée en état de pure foi."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,À maintes reprises Je l'ai laissée en état de pure foi.,01c57eabc6d4dbc852cb39cada5cb3209e7a3453f7e64a04126500d3bfb6e416
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,188,flow_group,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P215,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P215"",""start"":0,""end"":68,""text"":""Elle était la Mère de toute souffrance et de tous les êtres vivants."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,Elle était la Mère de toute souffrance et de tous les êtres vivants.,046aac3c5cb7fe183a9c246c3f8b80ac8926c8377745f8558380a3f668a35ff2
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,189,flow_group,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P216,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P216"",""start"":0,""end"":118,""text"":""Pour devenir la Reine des martyrs et Reine Souveraine de toute souffrance, Elle dut laisser sa peine dans la pure foi."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Pour devenir la Reine des martyrs et Reine Souveraine de toute souffrance, Elle dut laisser sa peine dans la pure foi.",7b1b9f024d7fa13f838f689d8fd049e932a6ad85983960d72836b874f6e29f5c
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,190,flow_group,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P217,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P217"",""start"":0,""end"":133,""text"":""Et cela La prépara à devenir la Dépositaire de Mes Enseignements, du trésor des Sacrements et de tous les Bienfaits de Ma Rédemption."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Et cela La prépara à devenir la Dépositaire de Mes Enseignements, du trésor des Sacrements et de tous les Bienfaits de Ma Rédemption.",c92eaa441eba525a2236b4042806be2b8b7579f7e5d15f65049e22603a711019
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,191,flow_group,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P218,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P218"",""start"":0,""end"":205,""text"":""Car, être privée de Moi est la peine la plus grande, confère à l'âme le mérite de devenir dépositaire des Dons les plus inestimables de son Créateur, de ses Connaissances les plus élevés et de ses Secrets."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Car, être privée de Moi est la peine la plus grande, confère à l'âme le mérite de devenir dépositaire des Dons les plus inestimables de son Créateur, de ses Connaissances les plus élevés et de ses Secrets.",ab88c8b51862088762bb65c41ea5a114b8856930f7bdfdb9184b46791f125207
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,192,flow_group,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P219,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P219"",""start"":0,""end"":42,""text"":""Combien de fois ne l'ai-Je fait pour toi ?"",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,Combien de fois ne l'ai-Je fait pour toi ?,100e9aa8dd764311dd080224f5c3866772029a10dbf0947e36eb237463084b9f
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,193,flow_group,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P220,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P220"",""start"":0,""end"":196,""text"":""Après t'avoir privée de Moi, Je t'ai manifesté les Connaissances les plus élevés concernant Ma Volonté, te rendant dépositaire, non seulement de ses Connaissances, mais aussi de Ma propre Volonté."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Après t'avoir privée de Moi, Je t'ai manifesté les Connaissances les plus élevés concernant Ma Volonté, te rendant dépositaire, non seulement de ses Connaissances, mais aussi de Ma propre Volonté.",701379fd258694aac590884906562bb073d306c4b58866d8175e63291684ef5e
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,194,flow_group,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P221,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P221"",""start"":0,""end"":248,""text"":""La Reine Souveraine, étant Mère devait posséder tous les états d'âme, et donc l'état de pure foi aussi, pour pouvoir communiquer à ses enfants cette Foi inébranlable, qui leur fait mettre en jeu leur sang et leur vie pour la défendre et l'attester."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"La Reine Souveraine, étant Mère devait posséder tous les états d'âme, et donc l'état de pure foi aussi, pour pouvoir communiquer à ses enfants cette Foi inébranlable, qui leur fait mettre en jeu leur sang et leur vie pour la défendre et l'attester.",524ad363529168b0661e2be411a2296ebe7b43496ad471b5aa9820732e82508e
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,195,flow_group,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P222,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P222"",""start"":0,""end"":80,""text"":""Sans posséder ce don de la Foi comment aurait-Elle pu le donner à ses enfants ?\"""",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Sans posséder ce don de la Foi comment aurait-Elle pu le donner à ses enfants ?""",4da315f1cd89fce0348c7561f185d66b6e0d28680d1f650bf2da450d8bb7f927
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,196,flow_group,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P223|PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P224,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P223"",""start"":0,""end"":11,""text"":""Après avoir"",""boundary_action_before"":""paragraph_break""},{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P224"",""start"":0,""end"":22,""text"":""dit cela Il disparut. "",""boundary_action_before"":null}]",True,True,paragraph_break,Après avoir dit cela Il disparut.,43ec977f634dd332cf97702879ae77fc92aa3555d5e4d612436e0d24d7ee021a
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,197,flow_group,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P224,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P224"",""start"":22,""end"":29,""text"":""Et même"",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,Et même,8ad7c469f63d783576da540160c12d3fb6f03ce714851e0c7b9f3e3da010ea32
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,198,native_block,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P001,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P001"",""start"":0,""end"":44,""text"":""Douleurs et souffrances de Marie Très Sainte""}]",False,False,NATIVE_BLOCK_START,Douleurs et souffrances de Marie Très Sainte,7093683f643d7b100e3014dc9aec6638031dc927bf1fd9d2c26e5a7cbcf3f541
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,199,native_block,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P009,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P009"",""start"":0,""end"":109,""text"":""Tome 14 — 3 octobre 1922 — La Très Sainte Vierge Marie était consciente des souffrances intérieures de Jésus.""}]",False,False,NATIVE_BLOCK_START,Tome 14 — 3 octobre 1922 — La Très Sainte Vierge Marie était consciente des souffrances intérieures de Jésus.,722568573fc147980cbbd1ac8c5197d82b5594ebedcbdd3ed09818e9ed7d188c
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,200,native_block,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P010,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P010"",""start"":0,""end"":146,""text"":""J'étais dans mon état habituel et me sentais accablée parce que le bon Jésus permettait que je vive ses souffrances en présence de mon confesseur.""}]",False,False,NATIVE_BLOCK_START,J'étais dans mon état habituel et me sentais accablée parce que le bon Jésus permettait que je vive ses souffrances en présence de mon confesseur.,b0dfcbe87acee17876f405473f4cfbd171161ad81d5366753aa9dcc6be323632
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,201,native_block,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P011,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P011"",""start"":0,""end"":37,""text"":""Je me plaignis à Jésus et lui dis : «""}]",False,False,NATIVE_BLOCK_START,Je me plaignis à Jésus et lui dis : «,c4c4fb0e5cfa653ea075a6b5f310e5e10d7b9b1c13156057ab25535f63a16517
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,202,native_block,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P012,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P012"",""start"":0,""end"":345,""text"":""Mon Amour, je Te supplie de ne pas permettre que je souffre en présence de qui que ce soit. Fais en sorte que Tu sois le seul à connaître ce qui se passe entre Toi et moi, en particulier pour ce qui est de mes souffrances. Ah ! Jésus, rends-moi heureuse ; donne-moi Ta promesse que Tu ne le feras plus. Tu peux même me faire souffrir doublement.""}]",False,False,NATIVE_BLOCK_START,"Mon Amour, je Te supplie de ne pas permettre que je souffre en présence de qui que ce soit. Fais en sorte que Tu sois le seul à connaître ce qui se passe entre Toi et moi, en particulier pour ce qui est de mes souffrances. Ah ! Jésus, rends-moi heureuse ; donne-moi Ta promesse que Tu ne le feras plus. Tu peux même me faire souffrir doublement.",0e9a005976143a4be129fe39961bd3d57ee293ea02bb680e496dd499f079ced3
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,203,native_block,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P013,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P013"",""start"":0,""end"":61,""text"":""Je serais contente si tout demeurait caché entre Toi et moi.»""}]",False,False,NATIVE_BLOCK_START,Je serais contente si tout demeurait caché entre Toi et moi.»,285f136e2f534dc041a3f689a45c1bf341f1a736c896c5c0416613bf226471c0
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,204,native_block,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P014,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P014"",""start"":0,""end"":16,""text"":""Jésus me dit : «""}]",False,False,NATIVE_BLOCK_START,Jésus me dit : «,e9523e92c7ce087b06a8265613fea364df83fe9ac27a1899ee4222d06f87e2c7
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,205,native_block,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P015,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P015"",""start"":0,""end"":153,""text"":""Ma fille, ne sois pas triste. Quand c'est Ma Volonté qui le veut, tu devrais concéder. De plus, ce n'est là rien d'autre qu'une facette de Ma propre Vie.""}]",False,False,NATIVE_BLOCK_START,"Ma fille, ne sois pas triste. Quand c'est Ma Volonté qui le veut, tu devrais concéder. De plus, ce n'est là rien d'autre qu'une facette de Ma propre Vie.",032747017e7196697e7bf91e2fc80939a0490068cd7dce4a69a56e7b609c45c8
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,206,native_block,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P016,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P016"",""start"":0,""end"":200,""text"":""Ma vie cachée, Mes souffrances intérieures et tout ce que J'ai fait a toujours eu au moins un ou deux témoins. Cela était raisonnable et nécessaire pour que soit atteinte la finalité de Ma souffrance.""}]",False,False,NATIVE_BLOCK_START,"Ma vie cachée, Mes souffrances intérieures et tout ce que J'ai fait a toujours eu au moins un ou deux témoins. Cela était raisonnable et nécessaire pour que soit atteinte la finalité de Ma souffrance.",6f9b2f04efbca05cb2ea5f34eb543da4b6dc890f261cce469e29deac9c783dff
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,207,native_block,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P017,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P017"",""start"":0,""end"":414,""text"":""Le premier spectateur était Mon Père céleste, auquel rien n'échappe et qui était celui-là même qui M'infligeait Mes souffrances. Il était à la fois acteur et spectateur. Si Mon Père n'avait rien vu ni connu, comment aurais-Je pu lui rendre satisfaction et gloire ? Et comment aurais-Je pu Je disposer à avoir pitié de l'humanité sans qu'Il Me voit souffrir ? L'objectif de Mes souffrances n'aurait pas été atteint.""}]",False,False,NATIVE_BLOCK_START,"Le premier spectateur était Mon Père céleste, auquel rien n'échappe et qui était celui-là même qui M'infligeait Mes souffrances. Il était à la fois acteur et spectateur. Si Mon Père n'avait rien vu ni connu, comment aurais-Je pu lui rendre satisfaction et gloire ? Et comment aurais-Je pu Je disposer à avoir pitié de l'humanité sans qu'Il Me voit souffrir ? L'objectif de Mes souffrances n'aurait pas été atteint.",c4a310599dc8c5c772319b312df77c878b986cb91c16790a220f5a46de652634
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,208,native_block,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P018,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P018"",""start"":0,""end"":68,""text"":""Ma Mère aussi fut spectatrice de toutes Mes Souffrances intérieures.""}]",False,False,NATIVE_BLOCK_START,Ma Mère aussi fut spectatrice de toutes Mes Souffrances intérieures.,39216b9dec232c72cd3dc2f944c66b5d43c2461a04f98e79bb10407eb0229c99
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,209,native_block,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P019,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P019"",""start"":0,""end"":649,""text"":""Et cela aussi était nécessaire. En effet, vu que J'étais venu du Ciel sur la terre afin de souffrir, pas pour Moi, mais pour l'humanité, il devait y avoir au moins une créature qui M'appuie dans Mes souffrances. Ces souffrances incitaient Ma Mère à remercier, louanger, aimer et bénir. Elles la remplissaient d'admiration devant l'excès de Ma Bonté. Cela s'est produit à un degré tel que, émue et transportée à la vue de Mes peines, elle a supplié de pouvoir partager Mes souffrances pour ainsi M'imiter parfaitement. Si Ma Mère n'avait rien vu, elle n'aurait pas été Ma première imitatrice et Je n'aurais pas reçu ses remerciements et ses louanges.""}]",False,False,NATIVE_BLOCK_START,"Et cela aussi était nécessaire. En effet, vu que J'étais venu du Ciel sur la terre afin de souffrir, pas pour Moi, mais pour l'humanité, il devait y avoir au moins une créature qui M'appuie dans Mes souffrances. Ces souffrances incitaient Ma Mère à remercier, louanger, aimer et bénir. Elles la remplissaient d'admiration devant l'excès de Ma Bonté. Cela s'est produit à un degré tel que, émue et transportée à la vue de Mes peines, elle a supplié de pouvoir partager Mes souffrances pour ainsi M'imiter parfaitement. Si Ma Mère n'avait rien vu, elle n'aurait pas été Ma première imitatrice et Je n'aurais pas reçu ses remerciements et ses louanges.",580a3ba8161d70918765c80d821d398a813846f0756f223b8a79dc9db0ea0638
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,210,native_block,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P020,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P020"",""start"":0,""end"":484,""text"":""Si personne n'avait connu Mes souffrances, Je n'aurais pas obtenu d'appui dès le début. En conséquence, le grand bien que la créature a reçu de cela aurait été perdu. Ne vois-tu pas maintenant comment il était nécessaire qu'au moins une créature soit complètement consciente de Mes souffrances ? S'il en fut ainsi pour Moi, Je veux que ce soit la même chose pour toi. De plus, Je veux ton confesseur auprès de Moi en tant que spectateur et dépositaire des souffrances que Je te donne.""}]",False,False,NATIVE_BLOCK_START,"Si personne n'avait connu Mes souffrances, Je n'aurais pas obtenu d'appui dès le début. En conséquence, le grand bien que la créature a reçu de cela aurait été perdu. Ne vois-tu pas maintenant comment il était nécessaire qu'au moins une créature soit complètement consciente de Mes souffrances ? S'il en fut ainsi pour Moi, Je veux que ce soit la même chose pour toi. De plus, Je veux ton confesseur auprès de Moi en tant que spectateur et dépositaire des souffrances que Je te donne.",8e4951b4f40cdebc7a65722455fea1e6ad0e71a6b3e211ca2286804e598440b0
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,211,native_block,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P021,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P021"",""start"":0,""end"":147,""text"":""En l'ayant tout près, Je peux stimuler davantage sa foi et lui infuser la Lumière et l'Amour pour qu'il comprenne les Vérités que Je te manifeste.»""}]",False,False,NATIVE_BLOCK_START,"En l'ayant tout près, Je peux stimuler davantage sa foi et lui infuser la Lumière et l'Amour pour qu'il comprenne les Vérités que Je te manifeste.»",3c94b9ebdbea55aff347241f48066032986958d40e0073a62c51d530cbb6b9e1
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,212,native_block,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P022,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P022"",""start"":0,""end"":170,""text"":""En entendant cela, j'étais plus accablée que jamais : alors que j'espérais la Miséricorde, je recevais la Justice et un Jésus sans compromis. Ô Dieu ! quelle souffrance !""}]",False,False,NATIVE_BLOCK_START,"En entendant cela, j'étais plus accablée que jamais : alors que j'espérais la Miséricorde, je recevais la Justice et un Jésus sans compromis. Ô Dieu ! quelle souffrance !",92b6e59c11e1446d406044e59dbd757ddb0515be8da9aab799ee7056029b3df6
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,213,native_block,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P023,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P023"",""start"":0,""end"":39,""text"":""Me voyant si affligée, Jésus ajouta : «""}]",False,False,NATIVE_BLOCK_START,"Me voyant si affligée, Jésus ajouta : «",f0819efe4396e49bf5f03e7f4de7b98bb636cd35e26ad66ed501f206764d2377
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,214,native_block,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P024,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P024"",""start"":0,""end"":48,""text"":""Ma fille, est-ce de cette façon que tu M'aimes ?""}]",False,False,NATIVE_BLOCK_START,"Ma fille, est-ce de cette façon que tu M'aimes ?",1d7b064e7a876330f8ef3277bac245849aa51ce12ea4186e26e59e8ddd283136
LIBRARY_PASSION24.TEXT.PART_III_MARY_SORROWS,215,native_block,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P025,"[{""para_id"":""PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P025"",""start"":0,""end"":69,""text"":""Les temps sont si tristes. Le mal qui viendra fera trembler les gens.""}]",False,False,NATIVE_BLOCK_START,Les temps sont si tristes. Le mal qui viendra fera trembler les gens.,a82dbaaa28307e789f4653d9b0a281bcad450338f52abba8e1cc558d9bbc060d
